dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.700171,3.228634,0.000200,0.020000,1.000000,50.000000,6.281752
0.020000,1.700078,3.228634,0.000292,0.004619,-0.769060,-88.453013,6.282056
0.020000,1.699894,3.228635,0.000477,0.009234,0.230756,49.990791,6.282661
0.020000,1.700633,3.228635,0.001216,0.036960,1.386329,57.778679,0.000384
0.020000,1.703464,3.228638,0.004047,0.141553,5.229618,192.164428,0.001595
0.020000,1.707003,3.228646,0.007587,0.176967,1.770707,-172.945554,0.003106
0.020000,1.711251,3.228663,0.011835,0.212395,1.771388,0.034045,0.004918
0.020000,1.716208,3.228693,0.016791,0.247832,1.771841,0.022698,0.007028
0.020000,1.721873,3.228739,0.022457,0.283291,1.772989,0.057377,0.009437
0.020000,1.728248,3.228808,0.028832,0.318773,1.774096,0.055332,0.012142
0.020000,1.735334,3.228905,0.035918,0.354290,1.775842,0.087300,0.015141
0.020000,1.743129,3.229036,0.043715,0.389838,1.777408,0.078335,0.018433
0.020000,1.751636,3.229208,0.052223,0.425415,1.778841,0.071638,0.022015
0.020000,1.760854,3.229428,0.061444,0.461040,1.781259,0.120891,0.025883
0.020000,1.770784,3.229706,0.071378,0.496706,1.783303,0.102183,0.030036
0.020000,1.781427,3.230050,0.082027,0.532430,1.786205,0.145136,0.034470
0.020000,1.792784,3.230468,0.093391,0.568211,1.789049,0.142195,0.039181
0.020000,1.804854,3.230971,0.105472,0.604049,1.791899,0.142485,0.044164
0.020000,1.817640,3.231570,0.118272,0.639974,1.796243,0.217181,0.049415
0.020000,1.831141,3.232275,0.131791,0.675964,1.799512,0.163454,0.054929
0.020000,1.845358,3.233098,0.146032,0.712046,1.804060,0.227404,0.060700
0.020000,1.860292,3.234051,0.160996,0.748220,1.808704,0.232232,0.066723
0.020000,1.875944,3.235146,0.176686,0.784501,1.814066,0.268062,0.072989
0.020000,1.892314,3.236397,0.193104,0.820889,1.819408,0.267112,0.079492
0.020000,1.909403,3.237816,0.210252,0.857407,1.825888,0.324004,0.086224
0.020000,1.927034,3.239401,0.227954,0.885104,1.384854,-22.051692,0.093106
0.020000,1.944851,3.241127,0.245854,0.895005,0.495035,-44.490948,0.099996
0.020000,1.962675,3.242977,0.263774,0.895999,0.049695,-22.266995,0.106820
0.020000,1.980506,3.244950,0.281715,0.897015,0.050816,0.056062,0.113577
0.020000,1.998345,3.247045,0.299676,0.898056,0.052046,0.061457,0.120266
0.020000,2.016190,3.249262,0.317658,0.899120,0.053228,0.059128,0.126886
0.020000,2.034042,3.251599,0.335662,0.900208,0.054364,0.056781,0.133434
0.020000,2.051900,3.254055,0.353689,0.901317,0.055452,0.054422,0.139909
0.020000,2.069765,3.256629,0.371738,0.902447,0.056493,0.052059,0.146310
0.020000,2.087635,3.259321,0.389809,0.903599,0.057597,0.055161,0.152635
0.020000,2.105511,3.262128,0.407905,0.904768,0.058450,0.042668,0.158884
0.020000,2.123393,3.265050,0.426024,0.905954,0.059314,0.043218,0.165055
0.020000,2.141281,3.268086,0.444167,0.907157,0.060168,0.042694,0.171147
0.020000,2.159173,3.271234,0.462335,0.908377,0.060976,0.040400,0.177159
0.020000,2.177071,3.274493,0.480527,0.909612,0.061739,0.038134,0.183090
0.020000,2.194974,3.277862,0.498744,0.910861,0.062487,0.037399,0.188938
0.020000,2.212882,3.281340,0.516987,0.912125,0.063174,0.034343,0.194704
0.020000,2.230795,3.284926,0.535255,0.913400,0.063743,0.028478,0.200387
0.020000,2.248712,3.288617,0.553548,0.914686,0.064333,0.029483,0.205985
0.020000,2.266634,3.292414,0.571868,0.915984,0.064881,0.027426,0.211497
0.020000,2.284560,3.296314,0.590214,0.917292,0.065390,0.025419,0.216924
0.020000,2.302491,3.300316,0.608586,0.918609,0.065870,0.023985,0.222265
0.020000,2.320427,3.304419,0.626985,0.919935,0.066300,0.021503,0.227518
0.020000,2.338367,3.308622,0.645410,0.921268,0.066670,0.018509,0.232685
0.020000,2.356311,3.312922,0.663862,0.922609,0.067030,0.018007,0.237763
0.020000,2.374259,3.317320,0.682341,0.923956,0.067356,0.016293,0.242752
0.020000,2.392211,3.321812,0.700848,0.925309,0.067649,0.014642,0.247653
0.020000,2.410168,3.326399,0.719381,0.926667,0.067903,0.012710,0.252465
0.020000,2.428129,3.331077,0.737941,0.928030,0.068124,0.011036,0.257187
0.020000,2.446095,3.335847,0.756529,0.929396,0.068331,0.010356,0.261820
0.020000,2.464065,3.340707,0.775145,0.930766,0.068505,0.008737,0.266363
0.020000,2.482039,3.345654,0.793788,0.932139,0.068654,0.007411,0.270816
0.020000,2.500018,3.350688,0.812458,0.933515,0.068777,0.006151,0.275178
0.020000,2.518002,3.355807,0.831156,0.934892,0.068850,0.003686,0.279450
0.020000,2.535990,3.361010,0.849881,0.936271,0.068925,0.003738,0.283632
0.020000,2.553983,3.366295,0.868634,0.937651,0.069000,0.003766,0.287723
0.020000,2.571980,3.371660,0.887415,0.939031,0.069037,0.001803,0.291724
0.020000,2.589983,3.377105,0.906223,0.940412,0.069054,0.000861,0.295633
0.020000,2.607992,3.382627,0.925059,0.941793,0.069053,-0.000020,0.299453
0.020000,2.626005,3.388226,0.943922,0.943174,0.069007,-0.002334,0.303182
0.020000,2.644024,3.393899,0.962813,0.944553,0.068967,-0.001984,0.306820
0.020000,2.662049,3.399645,0.981732,0.945932,0.068955,-0.000593,0.310367
0.020000,2.680080,3.405462,1.000678,0.947310,0.068897,-0.002913,0.313825
0.020000,2.698117,3.411350,1.019652,0.948686,0.068827,-0.003507,0.317192
0.020000,2.716161,3.417306,1.038653,0.950061,0.068746,-0.004048,0.320469
0.020000,2.734211,3.423330,1.057682,0.951434,0.068647,-0.004915,0.323655
0.020000,2.752268,3.429418,1.076738,0.952804,0.068492,-0.007780,0.326752
0.020000,2.770333,3.435571,1.095821,0.954173,0.068448,-0.002201,0.329759
0.020000,2.788405,3.441785,1.114932,0.955540,0.068334,-0.005678,0.332676
0.020000,2.806485,3.448061,1.134070,0.956904,0.068215,-0.005977,0.335504
0.020000,2.824573,3.454396,1.153236,0.958266,0.068090,-0.006232,0.338243
0.020000,2.842669,3.460789,1.172428,0.959625,0.067961,-0.006445,0.340892
0.020000,2.860775,3.467238,1.191648,0.960981,0.067803,-0.007906,0.343452
0.020000,2.878889,3.473742,1.210894,0.962334,0.067654,-0.007468,0.345924
0.020000,2.897013,3.480298,1.230168,0.963685,0.067559,-0.004733,0.348306
0.020000,2.915147,3.486907,1.249469,0.965034,0.067421,-0.006888,0.350601
0.020000,2.933292,3.493565,1.268796,0.966380,0.067283,-0.006916,0.352807
0.020000,2.951447,3.500272,1.288151,0.967722,0.067145,-0.006911,0.354925
0.020000,2.969613,3.507026,1.307532,0.969063,0.067007,-0.006876,0.356955
0.020000,2.987791,3.513826,1.326940,0.970400,0.066859,-0.007431,0.358897
0.020000,3.005981,3.520669,1.346375,0.971734,0.066696,-0.008148,0.360752
0.020000,3.024184,3.527554,1.365836,0.973066,0.066609,-0.004359,0.362519
0.020000,3.042399,3.534481,1.385324,0.974395,0.066480,-0.006440,0.364199
0.020000,3.060628,3.541447,1.404838,0.975723,0.066354,-0.006273,0.365792
0.020000,3.078871,3.548450,1.424379,0.977047,0.066233,-0.006083,0.367298
0.020000,3.097128,3.555490,1.443947,0.978369,0.066115,-0.005873,0.368718
0.020000,3.115400,3.562564,1.463541,0.979690,0.066002,-0.005642,0.370050
0.020000,3.133688,3.569671,1.483161,0.981007,0.065872,-0.006519,0.371297
0.020000,3.151991,3.576810,1.502807,0.982323,0.065781,-0.004554,0.372457
0.020000,3.170311,3.583979,1.522480,0.983637,0.065700,-0.004053,0.373530
0.020000,3.188648,3.591177,1.542179,0.984949,0.065609,-0.004542,0.374518
